-0.024856	-0.002312	-0.062252	1.337426	-3.872038	-0.717909
-0.017383	-0.003423	-0.048716	0.971518	-3.092610	-0.404935
-0.016621	-0.003538	-0.045056	0.880296	-2.734335	-0.388118
-0.015728	-0.002198	-0.045725	0.907674	-2.823319	-0.425652
-0.013889	-0.003385	-0.050931	0.983303	-3.262774	-0.376280
-0.022515	-0.006735	-0.059254	0.986759	-3.748563	-0.400603
-0.025140	-0.005894	-0.096959	2.034683	-6.368207	-0.698028
-0.024231	-0.004460	-0.070823	1.372862	-4.569622	-0.623424
-0.019811	-0.005711	-0.071791	1.377098	-4.836959	-0.450072
-0.021161	-0.004081	-0.075753	1.505339	-5.037675	-0.597729
-0.010878	0.000762	-0.083785	1.862215	-6.523219	-0.678011
-0.009648	-0.002802	-0.055991	1.033696	-3.780960	0.129991
-0.015940	-0.002427	-0.056920	1.083712	-3.695894	-0.583453
-0.024104	0.010947	-0.062251	1.918241	-3.571135	-1.469673
-0.017475	0.005029	-0.052254	1.448364	-3.356714	-0.975559
-0.014862	0.004047	-0.049973	1.279599	-3.086656	-0.828666
-0.024260	0.000000	-0.061285	1.335073	-3.763466	-0.878133
-0.017411	-0.000027	-0.055156	1.260132	-3.523112	-0.664274
-0.021351	0.000980	-0.046629	1.069711	-2.733136	-0.808737
-0.029314	-0.000853	-0.059728	1.241910	-3.463849	-0.901756
-0.018426	-0.002666	-0.057700	1.129087	-3.681369	-0.573383
-0.017882	-0.000359	-0.054157	1.175506	-3.339140	-0.680471
-0.027004	-0.003620	-0.059882	1.135166	-3.632955	-0.709641
-0.017796	-0.000532	-0.057401	1.209382	-3.723438	-0.648078
-0.022286	-0.001606	-0.052813	1.086425	-3.047717	-0.711181
-0.026628	-0.001938	-0.066286	1.341661	-4.100890	-0.827189
-0.017412	-0.002837	-0.057887	1.074509	-3.583735	0.006048
-0.015378	-0.005933	-0.059277	1.017670	-3.865612	-0.338552
-0.025531	-0.000802	-0.063815	1.379670	-3.842982	-0.844601
-0.022497	-0.002774	-0.065718	1.328389	-4.129081	-0.592730
-0.015296	-0.002117	-0.055685	1.125340	-3.610147	-0.515855
-0.017260	-0.001108	-0.057026	1.192441	-3.599135	-0.625544
-0.021986	-0.000366	-0.068659	1.492063	-4.361019	-0.760541
-0.018973	-0.002825	-0.058430	1.140288	-3.763197	-0.534406
-0.014030	-0.002558	-0.057220	1.081279	-3.730033	-0.453131
-0.018700	-0.001745	-0.059353	1.133366	-3.790360	-0.573494
-0.013749	-0.003815	-0.056132	0.977893	-3.778450	-0.391909
-0.016756	-0.002370	-0.055823	0.983027	-3.628742	-0.554202
-0.019242	-0.002462	-0.060399	1.110947	-3.956060	-0.594926
-0.017040	-0.000588	-0.056486	1.149717	-3.730619	-0.574728
-0.013177	-0.002879	-0.055880	0.985833	-3.701735	-0.417203
-0.016355	-0.002885	-0.063767	1.239847	-4.167009	-0.508799
-0.016958	-0.000744	-0.061739	1.271843	-4.069615	-0.578037
-0.011737	-0.003923	-0.054265	0.892267	-3.634061	-0.330519
-0.015872	-0.003564	-0.056941	1.009872	-3.659256	-0.452556
-0.020271	-0.002461	-0.059998	1.112697	-3.915948	-0.550322
-0.015987	-0.004395	-0.062568	1.101922	-4.151287	-0.374084
-0.013802	-0.003895	-0.054790	0.845657	-3.549448	-0.354475
-0.018857	-0.003080	-0.057674	1.011786	-3.754864	-0.508005
-0.017329	-0.001988	-0.069890	1.421072	-4.651590	-0.538279
-0.014006	-0.002240	-0.054370	1.004540	-3.664723	-0.403588
-0.012752	-0.003660	-0.058885	1.064748	-3.908371	-0.342633
-0.018982	-0.002108	-0.060596	1.145657	-3.920544	-0.541672
-0.013138	-0.005404	-0.059924	0.952730	-3.950816	-0.283984
-0.013760	-0.005099	-0.055800	0.845890	-3.692431	-0.321332
-0.015708	-0.003020	-0.066492	1.222728	-4.440750	-0.485496
-0.014806	-0.002971	-0.061919	1.142356	-4.169864	-0.335835
-0.001486	-0.000424	-0.050738	0.762450	-3.726395	-0.274831
-0.011414	-0.000828	-0.058752	0.949699	-4.077213	-0.437500
-0.009362	-0.002246	-0.060728	0.983805	-4.188350	-0.317264
